sub,patch,env,ben,lt,rr
7,1,2,2,9.8399262,11.68805572
7,2,2,2,15.2804071,10.70745435
7,2,2,2,13.4718874,13.0642218
7,1,2,2,11.4719941,9.767299037
7,2,2,2,15.831667,10.07746334
7,1,2,2,13.825103,7.539817625
7,2,2,2,14.4561708,11.72362644
7,1,2,2,11.024116,10.26055123
7,2,1,1,11.800318,15.70140137
7,1,1,1,8.3707572,13.73814173
7,1,1,1,6.8813087,16.18387485
7,2,1,1,10.6955938,17.73020407
7,1,1,1,7.2797084,15.48994959
7,2,1,1,11.431835,16.35090255
7,2,1,1,11.4077518,16.394276
7,1,1,1,8.967643,12.86510483
7,2,1,1,9.1835135,20.93868621
7,1,1,1,6.7924871,16.34277238
7,2,1,1,8.4802426,22.62280033
7,1,1,1,4.8560215,20.22252251
7,2,1,1,10.0247499,19.0880495
7,1,1,1,7.8644208,14.52502518
7,1,1,1,7.0081864,15.95957272
7,2,1,1,10.6957035,17.72999012
7,2,1,1,10.7512848,17.62192067
7,1,1,1,8.4408798,13.63258041
7,1,1,1,6.8801899,16.18586669
7,2,1,1,9.0401553,21.27149396
7,1,1,1,7.4396557,15.21979978
7,2,1,1,10.9303053,17.27829976
7,2,1,1,10.1359563,18.8559734
7,1,1,1,7.5755966,14.99390369
7,2,1,1,11.11979,16.92188996
7,1,1,1,7.9544739,14.38185288
7,2,1,2,8.4400327,22.72308461
7,1,1,2,7.424995,15.2443642
7,1,1,2,6.7887137,16.34955724
7,2,1,2,10.0965467,18.93789253
7,2,1,2,9.1356315,21.04926164
7,1,1,2,9.1598693,12.59592943
7,1,1,2,6.9995854,15.97467938
7,1,1,2,6.3828224,17.09607423
7,2,1,2,9.3361798,20.58999277
7,1,1,2,5.330599,19.19391754
7,1,1,2,7.5844754,14.97926678
7,2,1,2,9.4266948,20.38600263
7,2,1,2,9.4904883,20.243449
7,2,1,2,9.2555475,20.7734291
7,2,1,2,9.3441061,20.57204832
7,1,1,2,8.7259313,13.21175391
7,1,1,2,6.5924381,16.70638753
7,1,1,2,8.7838231,13.12788748
7,1,1,2,7.311919,15.43516324
7,2,1,2,11.2314231,16.71536584
7,2,1,2,10.9518752,17.23735232
7,2,1,2,10.8315599,17.46699952
7,2,1,2,12.2718201,14.90780255
7,1,1,2,5.7383931,18.35195454
7,1,1,2,6.5440145,16.79561313
7,1,1,2,6.3759232,17.10905357
7,1,1,2,7.2397502,15.55818399
7,1,2,1,7.0540164,15.87931819
7,1,2,1,9.4073194,12.25769852
7,2,2,1,12.6799741,14.25329056
7,2,2,1,11.2904133,16.60725229
7,2,2,1,11.4002953,16.40772835
7,2,2,1,9.8170796,19.52911037
7,1,2,1,8.8215061,13.07358331
7,2,2,1,11.7200476,15.84065461
7,1,2,1,8.4209765,13.66245977
7,2,2,1,10.895952,17.3437156
7,1,2,1,7.7120722,14.77049163
7,2,2,1,12.031669,15.30686404
7,1,2,1,7.2011523,15.62438088
7,1,2,1,10.3920603,10.99931162
7,2,2,1,12.9043852,13.90575212
7,2,2,1,10.8962026,17.34323751
7,1,2,1,11.1117872,10.1620758
7,2,2,1,11.8583989,15.60140647
7,1,2,1,8.8246612,13.06904677
7,1,2,1,10.4300132,10.95348721
7,2,1,1,10.1435249,18.84028147
7,2,1,1,8.9675667,21.44202134
7,2,1,1,7.6671311,24.73948442
7,1,1,1,6.4158545,17.03406783
7,1,1,1,4.7915606,20.36642391
7,2,1,1,9.0638766,21.21606169
7,2,1,1,7.8396856,24.27433287
7,1,1,1,4.7208004,20.525567
7,2,1,1,7.9154388,24.07289888
7,2,1,1,6.2431461,28.93462216
7,2,1,1,7.5198333,25.14359733
7,1,1,1,4.9279618,20.06312446
7,1,1,1,4.6877468,20.60033167
7,1,1,1,5.6305373,18.57098137
7,2,1,1,7.4242624,25.40932122
7,2,1,1,7.784208,24.42292079
7,1,1,1,6.181769,17.47838079
7,1,1,1,4.7920331,20.36536539
7,2,1,1,7.9354363,24.02000332
7,2,1,1,8.8554455,21.70811042
7,2,1,1,8.6395574,22.22979784
7,2,1,1,8.2642497,23.16673656
7,1,1,1,5.0001885,19.90435574
7,1,1,1,5.8636863,18.10075827
7,1,1,1,5.7442105,18.34021462
7,2,1,1,8.3837061,22.86431222
7,1,1,1,4.3434001,21.39560042
7,1,1,1,3.3508524,23.86386905
7,2,1,1,6.9979248,26.62932946
7,1,1,1,4.4156306,21.22627833
7,2,1,1,8.3364314,22.9835213
7,2,1,1,8.2125188,23.29894032
7,2,2,1,9.0888825,21.15778394
7,2,2,1,12.2489832,14.9452989
7,1,2,1,7.2237475,15.58559514
7,1,2,1,8.1840396,14.02322618
7,2,2,1,9.2720287,20.7358024
7,1,2,1,8.7439947,13.18552856
7,1,2,1,7.1270092,15.75233033
7,1,2,1,7.8082278,14.61508575
7,1,2,1,6.0878928,17.65980434
7,2,2,1,10.0316566,19.07355311
7,2,2,1,10.2515456,18.61774079
7,2,2,1,10.7116664,17.69888501
7,2,2,1,10.1523151,18.82207319
7,1,2,1,8.5275904,13.50316875
7,2,2,1,10.2559563,18.60871008
7,2,2,1,11.6564209,15.95191124
7,1,2,1,9.6077168,11.99044972
7,2,2,1,10.346828,18.42362609
7,1,2,1,5.3837522,19.08202098
7,2,2,1,10.1121636,18.90538783
7,1,2,1,7.4924183,15.13172164
7,2,2,1,10.167798,18.79004424
7,1,2,2,5.7521124,18.32428007
7,1,2,2,7.5755022,14.99405939
7,2,2,2,10.3933213,18.32964336
7,2,2,2,10.1928938,18.73824514
7,1,2,2,7.0510469,15.88450594
7,2,2,2,11.023997,17.10114256
7,1,2,2,8.0879091,14.17229954
7,1,2,2,8.0397854,14.24752105
7,1,2,2,9.4274013,12.23065104
7,1,2,2,8.5842025,13.41934133
7,2,2,2,10.3441133,18.42912852
7,2,2,2,12.376428,14.7372436
7,2,2,2,13.2718,13.35494793
7,2,2,2,10.8971192,17.34148895
7,1,2,2,8.5149745,13.52192077
7,1,2,2,7.5034344,15.11339656
7,2,2,2,11.9119823,15.50971954
7,1,2,2,11.3355377,9.91501403
7,2,2,2,10.5838221,17.94954052
7,2,2,2,11.5680839,16.10767262
7,1,2,2,9.6477499,11.93776417
7,2,1,2,8.6962625,22.09156967
7,1,1,2,5.7115397,18.40624404
7,1,1,2,5.7286568,18.37161988
7,2,1,2,8.011679,23.81939722
7,1,1,2,6.2894347,17.27260131
7,2,1,2,11.5594562,16.12296682
7,1,1,2,7.9518433,14.3860151
7,2,1,2,10.7468402,17.63053824
7,2,1,2,9.1284301,21.0659425
7,1,1,2,10.5362791,10.8261946
7,2,1,2,9.7993881,19.56715229
7,1,1,2,9.6478295,11.93765964
7,1,1,2,8.7527511,13.17283432
7,1,1,2,7.1608246,15.69384533
7,2,1,2,10.0947174,18.94170365
7,1,1,2,6.49634,16.88392396
7,2,1,2,8.7921171,21.85985975
7,1,1,2,5.5114669,18.81581924
7,2,1,2,8.7827606,21.88236983
7,1,1,2,6.9677074,16.0307942
7,2,1,2,7.616495,24.87766711
7,2,1,2,8.2085102,23.30921616
7,2,1,2,8.7126575,22.05176453
7,1,1,2,5.8159847,18.19598576
7,1,1,2,6.1434633,17.55218355
7,1,1,2,5.5921278,18.64961059
7,1,1,2,6.6157546,16.66359364
7,2,1,2,9.2877569,20.69995836
7,1,1,2,3.8602105,22.56355895
7,1,1,2,4.8883775,20.15067525
7,1,1,2,3.9764757,22.27682715
7,2,1,2,7.319686,25.70330256
7,2,1,2,7.7844203,24.42235044
7,2,1,2,8.4579528,22.67833673
7,2,1,2,7.3838395,25.52255581
7,1,1,2,6.8156958,16.30110319
7,2,1,2,9.119719,21.086138
7,1,1,2,3.9777234,22.27376993
7,2,1,2,8.6476875,22.20992637
7,1,1,2,6.9195103,16.11601005
7,2,1,2,9.5855399,20.03289272
7,2,1,2,8.7651386,21.92482819
7,1,1,2,7.2878587,15.47606856
7,1,1,2,6.3192784,17.21599167
7,2,1,2,7.7274786,24.57580204
7,1,1,2,6.5677279,16.7518593
7,2,1,2,8.4159485,22.78336382
7,1,1,2,7.6799807,14.82272457
7,1,1,2,6.6954381,16.51817241
7,2,1,2,8.6149611,22.29002406
7,2,1,2,7.1554765,26.17180098
7,2,1,2,8.9922412,21.38390242
7,1,1,2,4.9701507,19.97023165
7,1,1,2,6.0398394,17.75339899
7,2,1,2,9.4790518,20.26893158
7,1,1,2,6.0343247,17.76417177
7,1,1,2,5.2738316,19.3141473
7,2,1,2,9.18411,20.93731236
7,1,2,1,5.6824524,18.46523103
7,1,2,1,9.1522092,12.60654738
7,1,2,1,8.4239703,13.65796122
7,2,2,1,13.4960526,13.02954097
7,2,2,1,9.5119412,20.19573444
7,1,2,1,8.3767881,13.72903088
7,1,2,1,7.3197503,15.42187245
7,1,2,1,6.8465705,16.24583501
7,2,2,1,13.10547,13.60154308
7,2,2,1,11.4085086,16.39291127
7,2,2,1,12.2667285,14.91615439
7,2,2,1,11.711784,15.85506025
7,1,2,1,7.4804865,15.15159503
7,1,2,1,8.6239498,13.36079732
7,2,2,1,11.6160539,16.02290112
7,1,2,1,8.264686,13.89937485
7,2,2,1,12.3117882,14.84240439
7,1,2,1,8.0879657,14.17221131
7,1,2,1,9.6560678,11.92684648
7,2,2,2,11.6092714,16.03485987
7,2,2,2,12.8956359,13.91914177
7,2,2,2,12.5278675,14.493779
7,2,2,2,11.5564445,16.12830903
7,1,2,2,7.9839993,14.33521935
7,2,2,2,8.4881034,22.60324712
7,2,2,2,12.2545779,14.93610414
7,1,2,2,9.1760588,12.573518
7,1,2,2,8.7994108,13.10539708
7,1,2,2,11.3764342,9.870510377
7,1,2,2,8.8954853,12.96762596
7,2,2,2,11.1926685,16.78677565
7,2,2,2,11.9202185,15.49567438
7,1,2,2,11.0801515,10.19750068
7,2,2,2,13.6952378,12.74716367
7,1,2,2,10.9518047,10.3424916
7,1,2,2,10.3600267,11.03813822
7,1,2,2,11.5036411,9.733356522
7,1,2,2,8.168233,14.04762994
7,2,2,2,8.5601582,22.42480127
7,2,1,1,7.5597764,25.03336522
7,2,1,1,8.7760051,21.89863677
7,2,1,1,9.9276225,19.29307981
7,1,1,1,5.6565449,18.51792876
7,1,1,1,5.134172,19.61315283
7,1,1,1,5.5808516,18.67275758
7,2,1,1,9.5440802,20.12446272
7,1,1,1,7.7601316,14.69261296
7,1,1,1,5.9441969,17.9411627
7,1,1,1,8.0799669,14.18468647
7,1,1,1,7.8637333,14.52612367
7,2,1,1,8.2199353,23.27994045
7,2,1,1,7.6639431,24.74816158
7,2,1,1,9.2397795,20.80949146
7,1,1,1,5.8642914,18.09955351
7,2,1,1,7.5162458,25.15352158
7,2,1,1,10.0003649,19.13931906
7,2,1,1,9.8559447,19.44579849
7,2,1,1,8.9430915,21.49982688
7,2,1,1,9.7407891,19.69368738
7,1,1,1,6.4559869,16.95903559
7,1,1,1,7.015634,15.94650342
7,1,1,1,7.0476204,15.89049418
7,1,1,1,7.8512641,14.54606155
7,1,1,1,6.5677205,16.75187294
7,2,1,1,8.5678081,22.40593898
7,2,1,1,9.2317192,20.82795002
7,1,1,1,7.9201119,14.43631656
8,2,1,2,12.1108889,15.17405663
8,1,1,2,8.6644926,13.30134474
8,2,1,2,13.1924417,13.47203911
8,2,1,2,15.44405,10.51643685
8,1,1,2,6.0961745,17.64372382
8,1,1,2,20.9770583,3.433166149
8,2,1,2,18.5117429,7.504427869
8,1,1,2,10.5403745,10.82131856
8,1,1,2,10.2078064,11.22451943
8,2,1,2,18.5682559,7.457921819
8,2,1,2,27.7391116,2.719594183
8,2,1,2,19.9762048,6.387879839
8,2,1,2,6.312107,28.71596322
8,2,1,2,7.1683216,26.13484736
8,1,1,2,8.6561617,13.31353966
8,2,1,2,10.3597379,18.39748147
8,1,1,2,9.1281627,12.63993728
8,1,1,2,9.8002842,11.73913418
8,1,1,2,10.9759605,10.31504665
8,1,1,1,6.8966188,16.15664235
8,1,1,1,7.4558238,15.19275556
8,1,1,1,13.4882892,7.824403567
8,2,1,1,17.7202248,8.187103889
8,1,1,1,10.8969186,10.40512297
8,2,1,1,20.6638802,5.922496854
8,2,1,1,15.8484214,10.05890784
8,1,1,1,8.5365998,13.48979328
8,1,1,1,9.9998432,11.48425047
8,2,1,1,20.8487429,5.803279732
8,2,1,1,15.1282748,10.88814649
8,1,1,1,8.9761905,12.85301442
8,2,1,1,17.6963948,8.208592897
8,2,1,1,22.14367,5.032823949
8,2,1,1,15.9439114,9.953803046
8,1,1,1,9.0482127,12.75158946
8,1,1,1,10.0242098,11.45351015
8,2,1,1,26.6797129,3.055723926
8,1,2,1,7.4667494,15.17450763
8,2,2,1,18.9928086,7.11763852
8,2,2,1,19.5364267,6.704493752
8,2,2,1,23.9691496,4.117221291
8,2,2,1,12.5923775,14.39129375
8,1,2,1,6.8639055,16.21488616
8,1,2,1,13.0880419,8.17658609
8,1,2,1,5.0876659,19.71374435
8,2,2,1,18.5928808,7.437747591
8,1,2,1,9.5848695,12.02062205
8,2,2,1,22.1917886,5.006255357
8,2,2,1,18.9536345,7.148375677
8,2,2,1,22.000009,5.112987942
8,1,2,1,4.8886949,20.14997172
8,2,2,1,24.9689731,3.688418985
8,1,2,2,4.5684293,20.87249161
8,1,2,2,8.2878133,13.86405973
8,2,2,2,27.3999578,2.822970191
8,1,2,2,6.4160409,17.03371857
8,1,2,2,17.3438225,5.11992018
8,1,2,2,14.1759789,7.254352583
8,1,2,2,10.6890892,10.64573681
8,1,2,2,6.7009441,16.50817104
8,2,2,2,32.112073,1.681114418
8,2,2,2,13.4199722,13.13904072
8,1,2,2,4.3440349,21.39410646
8,2,2,2,17.9920004,7.945970174
8,2,2,2,22.4560865,4.862805004
8,1,2,2,15.5603752,6.229636921
8,2,2,2,30.5201795,2.002838056
8,1,2,1,9.9603892,11.53419973
8,2,2,1,19.5438469,6.699023629
8,1,2,1,9.5116677,12.11780522
8,2,2,1,24.4157989,3.919825231
8,1,2,1,10.5915233,10.7606048
8,1,2,1,17.8959279,4.81823296
8,2,2,1,20.8078046,5.829472068
8,2,2,1,19.024286,7.093036214
8,2,2,1,15.1124102,10.90716405
8,1,2,1,6.1681535,17.50457787
8,1,2,1,10.8321645,10.47950274
8,1,2,1,14.2558812,7.190871627
8,1,2,1,12.1361156,9.079204767
8,2,2,1,20.3119289,6.15628043
8,2,2,1,19.2730201,6.901596329
8,2,1,2,14.5120963,11.65172636
8,1,1,2,4.671849,20.63638818
8,1,1,2,11.7677685,9.454632084
8,1,1,2,6.5762838,16.73610072
8,2,1,2,21.0880262,5.652523405
8,1,1,2,6.295786,17.26053815
8,1,1,2,12.7043372,8.529086235
8,1,1,2,5.1286043,19.62516853
8,2,1,2,19.6720335,6.605226719
8,2,1,2,18.7839182,7.2830807
8,2,1,2,14.2001489,12.05848509
8,1,1,2,6.3205959,17.21349682
8,2,1,2,19.9445989,6.410126906
8,1,1,2,10.4158298,10.97058989
8,1,1,2,12.8964632,8.350725088
8,1,1,2,6.616158,16.66285422
8,2,1,2,22.9283381,4.616642719
8,2,1,2,20.122738,6.285741207
8,1,1,2,8.8885858,12.97747141
8,1,2,2,5.472624,18.89638595
8,2,2,2,18.3116936,7.671396346
8,1,2,2,9.6401596,11.94773557
8,2,2,2,20.5039587,6.027603431
8,2,2,2,24.8239167,3.747744194
8,2,2,2,23.7287126,4.227566626
8,1,2,2,16.1121115,5.862798557
8,2,2,2,19.7685183,6.535493984
8,2,2,2,19.1917489,6.963572054
8,1,2,2,10.6479435,10.6940289
8,1,2,2,14.7917905,6.779222155
8,1,2,2,14.2799881,7.171828428
8,2,2,2,19.815824,6.501574041
8,2,2,2,30.696878,1.964285111
8,2,1,1,14.3138782,11.90857044
8,1,1,1,6.896283,16.15723915
8,2,1,1,24.9758305,3.685637808
8,2,1,1,22.9445089,4.60843799
8,1,1,1,9.3761983,12.29973246
8,1,1,1,10.0800145,11.38341793
8,2,1,1,20.0969204,6.303617682
8,2,1,1,19.6404751,6.628196107
8,1,1,1,8.239653,13.93770133
8,2,1,1,24.3436445,3.951060614
8,2,1,1,18.361041,7.629867182
8,1,1,1,8.6405249,13.33645929
8,2,1,1,19.0596324,7.065511296
8,1,1,1,11.0084291,10.2782717
8,2,1,1,17.0163106,8.846224712
8,1,1,1,9.5682118,12.04266819
8,2,1,2,14.7203061,11.38789873
8,1,1,2,10.6716641,10.66616171
8,2,1,2,12.8885797,13.92994975
8,1,1,2,8.1606246,14.05939166
8,2,1,2,21.8911752,5.17456706
8,1,1,2,8.0801444,14.18440952
8,1,1,2,10.2241445,11.20436494
8,2,1,2,12.5073728,14.52649088
8,2,1,2,14.7312039,11.37425558
8,1,1,2,9.4638798,12.18167223
8,2,1,2,22.1756629,5.015143468
8,1,1,2,13.5153718,7.801128682
8,2,1,2,20.8798409,5.783461905
8,1,1,2,10.0322631,11.4433684
8,2,1,2,15.5436867,10.40180565
8,1,1,2,11.1688522,10.09848671
8,2,1,2,15.5325558,10.41454941
8,1,1,2,10.5518421,10.80767676
8,2,1,2,17.4637991,8.421323884
8,1,1,1,7.9525732,14.38486011
8,1,1,1,8.7364804,13.19643187
8,2,1,1,17.0080921,8.854225625
8,2,1,1,18.2082023,7.759226837
8,2,1,1,20.0157989,6.360118879
8,1,1,1,11.5039672,9.733007383
8,1,1,1,8.3201023,13.81490485
8,2,1,1,23.6803638,4.250110276
8,1,1,1,10.2084978,11.22366579
8,1,1,1,13.2083878,8.069057348
8,2,1,1,24.9124098,3.711439734
8,2,1,1,17.6808106,8.222676644
8,1,1,1,7.9036946,14.4624107
8,1,1,1,13.2237944,8.055394088
8,2,1,1,21.9475981,5.14255047
8,2,1,1,24.8795007,3.724899497
8,1,2,1,13.5230817,7.794515435
8,1,2,1,13.4958394,7.817907925
8,1,2,1,14.2005033,7.234809005
8,2,2,1,19.1678467,6.98190506
8,1,2,1,10.2003406,11.23374122
8,1,2,1,11.8524039,9.367018929
8,2,2,1,20.9889076,5.714490328
8,2,2,1,21.4410921,5.437203231
8,2,2,1,19.2802377,6.896119077
8,2,2,1,18.280509,7.69775677
8,1,2,1,10.3886429,11.00344719
8,1,2,1,11.7038089,9.521385225
8,2,2,1,20.3123278,6.156010304
8,1,2,1,17.0399307,5.293962112
8,2,2,1,25.3521582,3.536181759
8,2,2,2,17.4642419,8.420913708
8,1,2,2,8.7758796,13.13936345
8,1,2,2,13.7203279,7.627218683
8,1,2,2,6.0165789,17.79888198
8,2,2,2,18.2320709,7.738881351
8,2,2,2,18.1280908,7.827905362
8,2,2,2,20.2001231,6.232461797
8,2,2,2,21.6322231,5.324082556
8,2,2,2,19.0821401,7.048039808
8,1,2,2,9.0484394,12.75127147
8,2,2,2,19.199766,6.957433719
8,2,2,2,11.1597507,16.84767004
8,1,2,2,9.5598048,12.05381004
8,1,2,2,12.8399069,8.402838497
8,1,2,2,7.4001742,15.28604257
8,1,2,2,7.8879846,14.4874248
9,1,2,2,6.1354482,17.56766545
9,1,2,2,5.9765506,17.87742526
9,1,2,2,13.7120567,7.634161329
9,2,2,2,13.3921204,13.1793565
9,1,2,2,6.4323035,17.00327443
9,1,2,2,18.9280355,4.30111985
9,2,2,2,22.2720258,4.962264107
9,2,2,2,21.3442925,5.495407661
9,2,2,2,19.9206688,6.427022581
9,1,2,2,14.111857,7.305701378
9,2,2,2,18.3275733,7.658007901
9,1,2,2,16.2405667,5.780539324
9,2,1,1,11.0720158,17.01105131
9,1,1,1,8.9518072,12.88753457
9,1,1,1,6.6636105,16.57610448
9,2,1,1,10.8437998,17.44349797
9,2,1,1,11.6721238,15.92438098
9,2,1,1,12.6484387,14.30281957
9,1,1,1,7.2720755,15.50296071
9,2,1,1,11.3285195,16.53778566
9,1,1,1,7.2402298,15.55736323
9,2,1,1,7.0718099,26.4137804
9,1,1,1,6.8642035,16.21435464
9,2,1,1,11.3524957,16.49422667
9,1,1,1,6.3926236,17.07765234
9,1,1,1,8.3759006,13.73037124
9,2,1,1,10.3686796,18.37939485
9,2,1,1,13.0400121,13.69983264
9,1,1,1,8.4090349,13.68041824
9,1,1,1,8.5597579,13.45547323
9,2,1,1,9.3035349,20.66406309
9,1,1,1,6.6158879,16.6633493
9,2,1,1,14.0719511,12.22973555
9,2,1,1,16.1361465,9.745531115
9,1,1,1,10.8794611,10.42512338
9,2,1,1,11.0718425,17.01137559
9,1,1,2,5.6964591,18.43680287
9,2,1,2,6.9849512,26.6673592
9,1,1,2,4.0401125,22.12143281
9,1,1,2,8.8319477,13.05857593
9,2,1,2,16.8079612,9.05130744
9,2,1,2,18.2093568,7.758241516
9,1,1,2,9.9996977,11.48443427
9,1,1,2,12.0510859,9.164523375
9,1,1,2,11.0403397,10.2422565
9,2,1,2,17.3045708,8.570123642
9,1,1,2,11.8010812,9.420049959
9,1,1,2,9.9921869,11.4939265
9,2,1,2,10.8405874,17.44966296
9,2,1,2,9.9277906,19.29272307
9,2,1,2,15.3209346,10.65982649
9,2,1,2,15.6083118,10.3281239
9,1,1,2,12.9918824,8.26353333
9,1,1,2,13.9199899,7.461529612
9,1,1,2,7.0644799,15.86105185
9,1,1,2,9.9438585,11.55519234
9,2,1,2,13.2240489,13.42528097
9,2,2,1,17.3922218,8.487890917
9,1,2,1,11.3684705,9.879160802
9,1,2,1,11.0964214,10.17926665
9,1,2,1,7.3278141,15.40819904
9,2,2,1,20.3764441,6.112745984
9,2,2,1,17.3037541,8.570893591
9,2,2,1,17.1282982,8.737919744
9,2,2,1,12.2642514,14.92021931
9,1,2,1,10.5280339,10.8360181
9,2,2,1,13.0561562,13.67552537
9,1,2,1,8.6803505,13.27816251
9,2,2,1,18.4236282,7.577519064
9,1,2,1,8.1198785,14.12254828
9,2,2,1,16.3601458,9.508336212
9,1,2,1,13.9449927,7.441036302
9,1,2,1,9.6723342,11.90552481
9,2,2,1,10.2156219,18.69145633
9,2,1,1,9.0077895,21.34736052
9,2,1,1,11.0314342,17.08715798
9,2,1,1,12.5083366,14.52495089
9,1,1,1,8.6563991,13.313192
9,1,1,1,8.4238984,13.65806924
9,1,1,1,9.2717501,12.44186273
9,1,1,1,10.247611,11.17548024
9,2,1,1,19.8478346,6.478721178
9,2,1,1,17.4480209,8.435952642
9,2,1,1,9.303851,20.66334459
9,1,1,1,7.0240966,15.93166595
9,1,1,1,7.6485745,14.87402092
9,2,1,1,16.0482205,9.840245823
9,2,1,1,16.1040118,9.780040741
9,1,1,1,9.5127525,12.11635932
9,2,1,1,14.8889606,11.17857815
9,2,1,1,14.8266088,11.25551218
9,2,1,1,14.552133,11.60052456
9,1,1,1,8.9519587,12.8873198
9,1,1,1,8.3439033,13.77878322
9,1,1,1,12.5519728,8.673239069
9,2,2,1,18.6086624,7.42484704
9,1,2,1,14.7115799,6.839301011
9,2,2,1,11.6719951,15.92460642
9,1,2,1,14.0399855,7.363688183
9,1,2,1,9.7519395,11.80172821
9,2,2,1,12.9034509,13.90718132
9,2,2,1,13.8237849,12.56818485
9,1,2,1,9.5762196,12.03206498
9,1,2,1,8.5916173,13.4084006
9,2,2,1,19.2322902,6.932586846
9,1,2,1,11.6404837,9.587940559
9,1,2,1,11.1601683,10.10813769
9,1,2,1,8.9680432,12.86453849
9,1,2,1,8.6319663,13.34902076
9,2,2,1,17.6586895,8.242709419
9,2,2,1,15.4157778,10.54919327
9,2,2,1,11.5467702,16.14548148
9,2,2,2,19.3602909,6.835659463
9,1,2,2,10.6409055,10.70231121
9,2,2,2,13.6962619,12.74572777
9,2,2,2,13.1211932,13.57803883
9,1,2,2,14.8558019,6.731655591
9,2,2,2,15.4821836,10.47241599
9,1,2,2,13.5919802,7.735665378
9,2,2,2,14.600468,11.53900999
9,1,2,2,12.8967281,8.35048176
9,2,2,2,14.3041408,11.92133271
9,1,2,2,9.6969311,11.87335606
9,1,2,2,14.080523,7.330925677
9,2,2,2,14.3518606,11.85891946
9,2,2,2,12.5359398,14.48091492
9,1,2,2,16.1758375,5.821844867
9,2,2,2,17.063956,8.799982984
9,2,1,2,18.1851105,7.778961086
9,2,1,2,14.0002822,12.32653069
9,1,1,2,9.3362425,12.35391046
9,1,1,2,12.1919353,9.023627734
9,2,1,2,18.0883154,7.862229784
9,2,1,2,15.7839953,10.13044721
9,2,1,2,12.6398301,14.31636999
9,2,1,2,9.904411,19.3424031
9,1,1,2,19.7508408,3.928928868
9,1,1,2,11.7522016,9.470835678
9,1,1,2,14.2238398,7.216260959
9,2,1,2,18.3373246,7.649797996
9,1,1,2,9.2561245,12.46326639
9,1,1,2,8.6956586,13.25582234
9,2,1,2,10.2565273,18.6075413
9,1,1,2,9.0240456,12.78553314
9,2,1,2,22.8200861,4.671945017
9,2,1,2,15.0970093,10.92565753
9,2,1,2,19.9119448,6.433193169
9,1,1,2,17.279784,5.156113428
9,1,1,2,17.3514251,5.115640252
9,2,1,2,16.1683877,9.711029494
9,1,1,2,9.8886369,11.62559654
9,2,1,2,17.0639851,8.799954815
9,1,1,2,13.0600482,8.201803114
9,2,1,2,19.3923691,6.811581647
9,2,1,2,15.9042487,9.997325336
9,1,1,2,10.5394589,10.82240849
9,2,1,2,15.0724541,10.95520841
9,1,1,2,23.6800336,2.550158791
9,1,1,2,26.4805865,1.874036778
9,1,1,2,11.9204736,9.297143738
9,2,1,2,12.0323991,15.30563478
9,1,1,2,9.8159078,11.71897668
9,1,2,1,6.8239662,16.28628011
9,1,2,1,8.7790919,13.13472143
9,1,2,1,9.5606712,12.05266132
9,1,2,1,11.2724925,9.984013353
9,2,2,1,17.7444655,8.165302244
9,2,2,1,15.6242986,10.30997736
9,2,2,1,17.7684123,8.143821933
9,2,2,1,15.4969947,10.455368
9,1,2,1,10.8796701,10.42488371
9,1,2,1,8.2000299,13.99858195
9,2,2,1,10.904225,17.32793948
9,1,2,1,5.7677785,18.29272956
9,2,2,1,18.719502,7.334870291
9,2,2,1,15.8801669,10.02384334
9,1,2,1,7.1039257,15.79237924
9,1,2,1,7.4394876,15.22008121
9,1,2,1,11.5125039,9.723872019
9,1,2,1,5.9124155,18.00399394
9,2,2,1,18.9918805,7.118365203
9,2,2,2,17.6962684,8.20870703
9,1,2,2,10.8155186,10.4987088
9,1,2,2,10.432425,10.95058166
9,1,2,2,13.3280412,7.963549297
9,2,2,2,16.776162,9.083023555
9,2,2,2,19.5998393,6.657890048
9,2,2,2,17.6562779,8.244896302
9,2,2,2,18.0091147,7.931025377
9,2,2,2,18.7357737,7.321753444
9,1,2,2,14.9600005,6.654938889
9,1,2,2,8.6325783,13.34812214
9,2,2,2,13.183978,13.48458752
9,1,2,2,18.2316991,4.643518717
9,2,2,2,13.9521988,12.39190058
9,1,2,2,10.7598936,10.56314471
9,2,1,1,17.19999,8.669282648
9,1,1,1,5.8398462,18.1482882
9,2,1,1,12.1038065,15.1858828
9,1,1,1,9.7843026,11.75978945
9,2,1,1,6.4807612,28.188137
9,2,1,1,12.8568391,13.9786707
9,1,1,1,9.9520051,11.54484207
9,1,1,1,8.5035356,13.53894582
9,1,1,1,5.9283011,17.97256095
9,1,1,1,7.1598306,15.69556138
9,2,1,1,16.2483098,9.62602983
9,1,1,1,10.9512009,10.34317855
9,1,1,1,8.4316868,13.64637305
9,1,1,1,12.1117529,9.103568732
9,2,1,1,17.4159282,8.465785844
9,2,1,1,16.7440302,9.115184286
9,2,1,1,17.4565851,8.428009194
9,2,1,1,18.5439229,7.477910655
9,1,1,1,15.9126611,5.99284707
9,2,1,1,13.2166981,13.43614088
10,2,1,2,14.2634473,11.9748156
10,1,1,2,15.2718573,6.430517525
10,2,1,2,10.6836684,17.75347771
10,2,1,2,11.3762621,16.45116206
10,1,1,2,9.3363186,12.35380704
10,1,1,2,9.2246099,12.5065466
10,2,1,2,9.0558375,21.23483137
10,1,1,2,8.5521781,13.46669679
